City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Basco,PH,2022-01-30 00:19:06,20.4487,121.9702,74.59,82,100,24.99
295,Batagay-Alyta,RU,2022-01-30 00:20:43,67.8006,130.4114,-20.92,96,70,4.88
296,Ialibu,PG,2022-01-30 00:22:22,-6.2821,143.9935,63.23,71,100,2.66
297,Liverpool,GB,2022-01-30 00:22:23,53.4106,-2.9779,46.35,76,75,5.01
298,Zemio,CF,2022-01-30 00:22:23,5.0314,25.1361,65.43,28,73,3.58
299,Port Moresby,PG,2022-01-30 00:19:34,-9.4431,147.1797,81.07,74,100,8.57
300,Traverse City,US,2022-01-30 00:22:25,44.7631,-85.6206,21.31,81,100,6.35
301,Chuguyevka,RU,2022-01-30 00:22:25,44.1653,133.8633,3.67,93,100,5.21
302,Dagana,MR,2022-01-30 00:22:26,16.5165,-15.5068,78.78,35,100,14.07
303,Neuquen,AR,2022-01-30 00:22:27,-38.9516,-68.0591,87.69,15,0,18.41
304,Inhambane,MZ,2022-01-30 00:22:28,-23.865,35.3833,76.66,72,82,7.99
305,San Cristobal,VE,2022-01-30 00:20:39,7.7669,-72.225,73.58,81,24,3.2
306,Wanning,CN,2022-01-30 00:21:14,18.8003,110.3967,59.59,91,100,8.61
307,San Andres,CO,2022-01-30 00:22:29,12.5847,-81.7006,80.62,69,20,11.5
308,Lac Du Bonnet,CA,2022-01-30 00:22:30,50.2536,-96.0612,8.6,96,99,6.42
309,Nicoya,CR,2022-01-30 00:22:31,10.1483,-85.452,80.15,63,6,13.94
310,Rocha,UY,2022-01-30 00:22:32,-34.4833,-54.3333,64.74,80,2,7.43
311,Togur,RU,2022-01-30 00:21:17,58.3631,82.8265,-3.8,100,100,4.68
312,Micheweni,TZ,2022-01-30 00:22:33,-4.9667,39.8333,78.33,78,86,4.79
313,Pochutla,MX,2022-01-30 00:19:34,15.7432,-96.4661,84.02,61,0,5.79
314,Pueblo Nuevo,MX,2022-01-30 00:22:34,23.3833,-105.3833,62.19,37,0,5.66
315,Port Lincoln,AU,2022-01-30 00:22:35,-34.7333,135.8667,69.78,76,29,14.81
316,Cabo San Lucas,MX,2022-01-30 00:21:42,22.8909,-109.9124,77.5,54,10,4.0
317,Port Augusta,AU,2022-01-30 00:19:45,-32.5,137.7667,91.71,33,38,7.07
318,Kyzyl-Suu,KG,2022-01-30 00:22:37,42.3414,78.0056,19.11,62,74,9.69
319,Araouane,ML,2022-01-30 00:22:37,18.9048,-3.5265,71.08,11,78,14.29
320,Carlisle,US,2022-01-30 00:22:38,40.2015,-77.1889,21.16,32,30,3.0
321,Nanortalik,GL,2022-01-30 00:22:39,60.1432,-45.2371,21.0,69,100,26.19
322,Barcelos,PT,2022-01-30 00:23:40,41.5388,-8.6151,51.94,58,1,5.79
323,San Quintin,MX,2022-01-30 00:23:41,30.4833,-115.95,63.86,40,4,8.46
324,Urdoma,RU,2022-01-30 00:23:42,61.7533,48.5442,14.65,95,100,5.68
325,Singaraja,ID,2022-01-30 00:23:42,-8.112,115.0882,79.97,81,100,4.54
326,Belaya Gora,RU,2022-01-30 00:23:43,68.5333,146.4167,-17.41,100,98,2.35
327,Maceio,BR,2022-01-30 00:21:28,-9.6658,-35.7353,78.24,83,75,4.61
328,Inhuma,BR,2022-01-30 00:23:44,-6.6683,-41.7078,70.47,88,100,1.5
329,Pisco,PE,2022-01-30 00:23:45,-13.7,-76.2167,71.65,73,0,14.97
330,Novobirilyussy,RU,2022-01-30 00:23:46,56.9514,90.6661,0.73,97,86,3.67
331,Kabanjahe,ID,2022-01-30 00:23:46,3.1001,98.4908,64.42,96,76,0.16
332,Talnakh,RU,2022-01-30 00:23:47,69.4865,88.3972,-3.8,96,100,9.04
333,Mount Darwin,ZW,2022-01-30 00:23:48,-16.7725,31.5838,66.31,98,100,1.99
334,San Jose,US,2022-01-30 00:21:42,37.3394,-121.895,66.85,46,40,3.0
335,Norman Wells,CA,2022-01-30 00:23:49,65.282,-126.8329,-25.56,68,75,0.0
336,Upernavik,GL,2022-01-30 00:22:29,72.7868,-56.1549,0.9,95,100,8.1
337,Dongfeng,CN,2022-01-30 00:23:50,42.6403,125.5118,3.24,86,4,4.9
338,Guerrero Negro,MX,2022-01-30 00:23:51,27.9769,-114.0611,66.6,33,49,12.3
339,Ulaangom,MN,2022-01-30 00:23:51,49.9811,92.0667,-24.3,90,97,3.29
340,Reinosa,ES,2022-01-30 00:23:52,42.9996,-4.138,37.2,41,21,0.54
341,Harper,LR,2022-01-30 00:23:53,4.375,-7.7169,78.98,86,40,6.08
342,Griffith,US,2022-01-30 00:23:54,41.5284,-87.4237,21.88,64,0,0.0
343,Kutum,SD,2022-01-30 00:22:45,14.2,24.6667,51.62,20,25,7.09
344,Beltiug,RO,2022-01-30 00:23:55,47.55,22.85,32.34,93,75,11.5
345,Hasaki,JP,2022-01-30 00:23:37,35.7333,140.8333,41.29,54,51,20.09
346,Jalu,LY,2022-01-30 00:20:21,29.0331,21.5482,53.56,40,18,16.89
347,Tzaneen,ZA,2022-01-30 00:23:57,-23.8332,30.1635,61.02,92,100,2.28
348,Sabang,ID,2022-01-30 00:23:58,5.8933,95.3214,81.86,67,81,6.53
349,Varhaug,NO,2022-01-30 00:23:59,58.6147,5.6457,42.35,76,80,47.24
350,Bhindar,IN,2022-01-30 00:24:00,24.5,74.1833,44.85,38,0,2.53
351,Pokhara,NP,2022-01-30 00:24:01,28.2333,83.9833,45.09,60,5,3.42
352,Aksu,CN,2022-01-30 00:24:01,41.1231,80.2644,25.05,48,85,4.94
353,The Valley,AI,2022-01-30 00:24:02,18.217,-63.0578,77.09,68,0,6.46
354,Spearfish,US,2022-01-30 00:24:03,44.4908,-103.8594,42.31,23,0,10.36
355,Cidreira,BR,2022-01-30 00:19:57,-30.1811,-50.2056,71.96,64,67,11.77
356,Korla,CN,2022-01-30 00:24:04,41.7597,86.1469,23.9,52,100,7.2
357,Skjervoy,NO,2022-01-30 00:19:31,70.0311,20.9714,27.75,59,8,5.21
358,Ledyard,US,2022-01-30 00:24:05,41.4398,-72.0142,17.29,87,100,10.0
359,Nome,US,2022-01-30 00:24:06,64.5011,-165.4064,-7.53,59,0,0.0
360,Katangli,RU,2022-01-30 00:21:32,51.7102,143.2326,-10.14,88,91,5.7
361,Gari,RU,2022-01-30 00:19:45,59.4307,62.3497,-0.6,100,100,3.36
362,Ancud,CL,2022-01-30 00:23:33,-41.8697,-73.8203,58.53,93,88,13.53
363,Minnedosa,CA,2022-01-30 00:24:08,50.2453,-99.8436,14.56,97,84,4.25
364,Zhezkazgan,KZ,2022-01-30 00:20:55,47.8043,67.7144,8.94,97,74,8.88
365,Bagan,RU,2022-01-30 00:24:09,54.1001,77.6646,2.37,83,45,10.29
366,Key Largo,US,2022-01-30 00:22:32,25.0865,-80.4473,55.99,46,40,18.61
367,Isoka,ZM,2022-01-30 00:24:10,-10.1606,32.6335,62.35,96,100,3.15
368,Salta,AR,2022-01-30 00:25:11,-24.7859,-65.4117,71.89,75,75,4.0
369,Bambous Virieux,MU,2022-01-30 00:25:12,-20.3428,57.7575,79.05,78,40,6.91
370,Camocim,BR,2022-01-30 00:25:13,-2.9022,-40.8411,76.46,87,100,8.21
371,Walvis Bay,NA,2022-01-30 00:22:55,-22.9575,14.5053,61.75,88,23,8.05
372,Chokurdakh,RU,2022-01-30 00:25:14,70.6333,147.9167,-11.61,87,100,1.07
373,Austin,US,2022-01-30 00:24:53,30.2672,-97.7431,62.2,31,0,3.0
374,Jiuquan,CN,2022-01-30 00:25:15,39.7432,98.5174,11.82,57,6,3.13
375,Ranong,TH,2022-01-30 00:25:16,9.9658,98.6348,71.53,87,45,2.17
376,Redondela,ES,2022-01-30 00:25:17,42.2834,-8.6096,52.86,59,0,6.91
377,Shingu,JP,2022-01-30 00:25:17,33.7333,135.9833,43.79,54,96,5.17
378,Luancheng,CN,2022-01-30 00:25:18,37.8792,114.6517,17.76,79,6,2.26
379,Ostrovnoy,RU,2022-01-30 00:25:19,68.0531,39.5131,15.37,89,88,12.53
380,Puerto Carreno,CO,2022-01-30 00:25:20,6.189,-67.4859,85.98,45,84,5.75
381,Algiers,DZ,2022-01-30 00:23:52,36.7525,3.042,35.42,81,40,1.14
382,Iquique,CL,2022-01-30 00:25:21,-20.2208,-70.1431,66.76,81,44,2.21
383,Darhan,MN,2022-01-30 00:25:22,49.4867,105.9228,-16.2,99,95,2.46
384,Ust-Kan,RU,2022-01-30 00:25:22,50.9276,84.761,-4.25,82,15,4.16
385,Bairiki,KI,2022-01-30 00:25:23,1.3292,172.9752,86.0,74,40,9.22
386,Almansa,ES,2022-01-30 00:25:24,38.8692,-1.0971,36.9,34,0,1.34
387,Hirara,JP,2022-01-30 00:25:26,24.8,125.2833,66.47,82,75,17.27
388,Acapulco,MX,2022-01-30 00:24:42,16.8634,-99.8901,82.22,74,20,5.75
389,Kiama,AU,2022-01-30 00:25:27,-34.6833,150.8667,84.99,68,93,5.99
390,Grand Gaube,MU,2022-01-30 00:25:28,-20.0064,57.6608,79.2,78,94,1.01
391,Iralaya,HN,2022-01-30 00:25:29,15.0,-83.2333,80.69,82,9,8.7
392,Krasnozerskoye,RU,2022-01-30 00:22:08,53.9828,79.2374,3.58,80,45,12.35
393,Lahaina,US,2022-01-30 00:21:26,20.8783,-156.6825,82.4,67,2,9.75
394,Nortelandia,BR,2022-01-30 00:25:31,-14.4547,-56.8028,72.81,97,100,0.78
395,Cherskiy,RU,2022-01-30 00:25:31,68.75,161.3,-26.14,99,80,1.32
396,San Diego De Los Banos,CU,2022-01-30 00:25:32,22.6467,-83.3697,61.56,65,74,11.18
397,Kenai,US,2022-01-30 00:25:33,60.5544,-151.2583,30.09,87,75,9.22
398,Half Moon Bay,US,2022-01-30 00:25:33,37.4636,-122.4286,66.79,56,0,1.01
399,Saint-Georges,GD,2022-01-30 00:25:34,12.0564,-61.7485,76.1,74,22,9.98
400,Sembe,CG,2022-01-30 00:25:35,1.6481,14.5806,71.51,33,98,0.38
401,Richards Bay,ZA,2022-01-30 00:25:36,-28.783,32.0377,69.76,86,31,0.54
402,Cockburn Town,TC,2022-01-30 00:24:52,21.4612,-71.1419,78.76,73,40,9.22
403,Kargasok,RU,2022-01-30 00:25:37,59.0556,80.8572,0.9,97,100,5.91
404,Hovd,MN,2022-01-30 00:25:38,48.0056,91.6419,-14.55,78,22,2.01
405,Raga,SS,2022-01-30 00:25:19,8.4596,25.678,63.97,19,81,4.14
406,Srednekolymsk,RU,2022-01-30 00:25:39,67.45,153.6833,-26.66,100,82,4.34
407,Kruisfontein,ZA,2022-01-30 00:25:40,-34.0033,24.7314,58.89,92,1,3.27
408,Kohima,IN,2022-01-30 00:25:41,25.6667,94.1167,39.29,91,0,1.95
409,Yongan,CN,2022-01-30 00:25:41,39.6957,113.6871,18.36,49,20,3.56
410,Neka,IR,2022-01-30 00:25:42,36.6508,53.299,41.47,72,1,4.54
411,Remedios,CU,2022-01-30 00:25:43,22.4947,-79.5458,61.72,67,99,15.43
412,Novobelokatay,RU,2022-01-30 00:25:44,55.7062,58.9549,-2.24,100,95,2.01
413,Rio Grande,BR,2022-01-30 00:25:44,-32.035,-52.0986,71.94,63,18,12.86
414,Kahului,US,2022-01-30 00:22:19,20.8947,-156.47,82.42,54,20,18.41
415,Kunming,CN,2022-01-30 00:23:57,25.0389,102.7183,30.13,80,0,2.24
416,Nhulunbuy,AU,2022-01-30 00:26:46,-12.2333,136.7667,81.21,83,75,18.41
417,Springbok,ZA,2022-01-30 00:26:47,-29.6643,17.8865,76.89,34,15,4.56
418,Mehamn,NO,2022-01-30 00:26:48,71.0357,27.8492,16.34,83,98,3.65
419,Quatre Cocos,MU,2022-01-30 00:26:49,-20.2078,57.7625,78.91,75,100,12.71
420,Sarangani,PH,2022-01-30 00:26:49,5.4033,125.4636,80.55,76,79,6.76
421,Shahr-E Kord,IR,2022-01-30 00:26:50,32.3256,50.8644,17.37,67,0,4.61
422,Cairns,AU,2022-01-30 00:25:14,-16.9167,145.7667,88.95,79,75,10.36
423,Iwanai,JP,2022-01-30 00:26:51,42.9744,140.5089,17.98,69,100,18.63
424,Petropavlovsk-Kamchatskiy,RU,2022-01-30 00:26:52,53.0452,158.6483,25.39,80,75,0.0
425,Gizo,SB,2022-01-30 00:26:53,-8.103,156.8419,84.0,73,93,6.08
426,Nouadhibou,MR,2022-01-30 00:26:25,20.931,-17.0347,62.58,82,100,14.97
427,Saint-Augustin,CA,2022-01-30 00:26:54,51.226,-58.6502,7.72,94,100,22.12
428,Linxia,CN,2022-01-30 00:26:54,35.6003,103.2064,6.71,88,67,2.89
429,Kanigoro,ID,2022-01-30 00:26:55,-8.13,112.219,77.11,89,100,1.9
430,Oussouye,SN,2022-01-30 00:24:54,12.485,-16.5469,75.38,61,98,10.89
431,High Level,CA,2022-01-30 00:26:56,58.5169,-117.136,14.11,92,100,3.44
432,Caborca,MX,2022-01-30 00:26:57,30.5838,-111.101,70.93,18,1,5.68
433,Nelson Bay,AU,2022-01-30 00:26:58,-32.7167,152.15,83.28,68,44,9.46
434,Sao Joao Da Barra,BR,2022-01-30 00:26:59,-21.6403,-41.0511,76.26,91,68,11.86
435,Blythe,US,2022-01-30 00:26:59,33.6103,-114.5964,66.65,8,0,13.8
436,Prainha,BR,2022-01-30 00:27:00,-1.8,-53.48,72.01,98,100,3.47
437,Rock Sound,BS,2022-01-30 00:27:01,24.9,-76.2,63.57,64,100,24.2
438,Milkovo,RU,2022-01-30 00:27:01,54.7167,158.6167,22.73,95,100,2.48
439,Ossora,RU,2022-01-30 00:27:02,59.2353,163.0719,23.22,92,100,24.7
440,Vryburg,ZA,2022-01-30 00:27:03,-26.9566,24.7284,68.09,70,77,8.97
441,Sulphur Springs,US,2022-01-30 00:27:04,33.1385,-95.6011,59.11,22,0,6.91
442,Khani,GE,2022-01-30 00:24:46,41.9563,42.9566,24.37,80,95,6.71
443,Tomobe,JP,2022-01-30 00:27:05,36.35,140.3,40.8,40,58,7.61
444,Daru,PG,2022-01-30 00:27:06,-9.0763,143.2092,78.53,85,100,9.62
445,Lichinga,MZ,2022-01-30 00:27:07,-13.3128,35.2406,62.69,100,20,3.44
446,Lanzhou,CN,2022-01-30 00:27:08,36.0564,103.7922,6.08,91,15,0.47
447,Qasigiannguit,GL,2022-01-30 00:27:09,68.8193,-51.1922,10.65,85,99,12.12
448,Doka,SD,2022-01-30 00:27:09,13.5167,35.7667,71.04,42,8,13.0
449,Ust-Maya,RU,2022-01-30 00:27:10,60.4167,134.5333,-32.49,100,90,0.65
450,Luwingu,ZM,2022-01-30 00:27:10,-10.2621,29.9271,61.83,95,100,3.04
451,Plettenberg Bay,ZA,2022-01-30 00:27:11,-34.0527,23.3716,63.77,92,12,3.31
452,Nacozari,MX,2022-01-30 00:27:12,25.3366,-108.2574,75.67,46,0,11.7
453,Williams Lake,CA,2022-01-30 00:27:13,52.1415,-122.1445,36.97,68,100,9.22
454,Port Keats,AU,2022-01-30 00:27:14,-14.25,129.55,82.76,81,100,19.08
455,Bongor,TD,2022-01-30 00:27:14,10.2806,15.3722,69.04,16,46,11.1
456,Waddan,LY,2022-01-30 00:27:15,29.1614,16.139,46.54,65,0,8.14
457,Suntar,RU,2022-01-30 00:23:33,62.1444,117.6319,-15.77,97,84,5.17
458,Kiunga,PG,2022-01-30 00:27:16,-6.1219,141.2906,73.04,99,100,1.19
459,Amurrio,ES,2022-01-30 00:27:17,43.05,-3.0,40.86,77,3,1.34
460,Monchegorsk,RU,2022-01-30 00:27:18,67.9397,32.8739,-2.51,100,82,0.96
461,Jinchang,CN,2022-01-30 00:27:19,38.4953,102.1739,14.36,55,18,8.5
462,Letterkenny,IE,2022-01-30 00:28:19,54.95,-7.7333,39.38,78,69,3.85
463,Kangaatsiaq,GL,2022-01-30 00:28:20,68.3065,-53.4641,6.3,75,100,26.37
464,Puerto Escondido,MX,2022-01-30 00:28:21,15.85,-97.0667,83.23,65,20,0.0
465,Nizhniy Tsasuchey,RU,2022-01-30 00:28:21,50.5167,115.1333,-13.88,96,14,5.48
466,Shache,CN,2022-01-30 00:28:22,38.4167,77.2406,23.86,48,17,2.15
467,Deogarh,IN,2022-01-30 00:28:23,21.5333,84.7333,51.48,46,2,4.34
468,Hamilton,US,2022-01-30 00:28:24,39.1834,-84.5333,23.81,65,100,1.01
469,Cabedelo,BR,2022-01-30 00:28:25,-6.9811,-34.8339,77.67,80,74,9.19
470,Aitape,PG,2022-01-30 00:28:25,-3.1374,142.3475,79.77,83,100,8.5
471,Barahona,DO,2022-01-30 00:28:26,18.2085,-71.1008,75.43,76,12,5.1
472,Tolaga Bay,NZ,2022-01-30 00:28:27,-38.3667,178.3,72.01,60,0,9.73
473,Xacmaz,AZ,2022-01-30 00:28:27,41.4635,48.806,34.25,66,24,5.84
474,Champerico,GT,2022-01-30 00:27:33,14.3,-91.9167,84.74,68,15,6.91
475,Brattvag,NO,2022-01-30 00:28:28,62.6002,6.4434,42.44,70,100,27.63
476,Mount Isa,AU,2022-01-30 00:23:33,-20.7333,139.5,82.17,83,100,12.66
477,Mitu,CO,2022-01-30 00:28:30,1.1983,-70.1733,75.18,61,74,2.46
478,Log,RU,2022-01-30 00:28:31,49.4844,43.8613,30.36,95,100,16.22
479,Menomonie,US,2022-01-30 00:24:46,44.8755,-91.9193,24.82,63,91,4.61
480,Karlstad,SE,2022-01-30 00:28:32,59.3793,13.5036,39.76,48,40,25.32
481,Vostok,RU,2022-01-30 00:28:33,46.4856,135.8833,-11.83,95,94,3.31
482,Aklavik,CA,2022-01-30 00:28:34,68.2191,-135.0107,-15.77,76,40,3.44
483,Tual,ID,2022-01-30 00:28:35,-5.6667,132.75,83.43,74,99,15.55
484,Williamsburg,US,2022-01-30 00:28:23,37.2707,-76.7075,28.74,40,0,9.22
485,Oistins,BB,2022-01-30 00:28:36,13.0667,-59.5333,77.09,69,40,16.11
486,Abu Dhabi,AE,2022-01-30 00:24:52,24.4667,54.3667,66.96,79,0,3.44
487,Isangel,VU,2022-01-30 00:28:38,-19.55,169.2667,80.89,84,100,14.41
488,Souillac,MU,2022-01-30 00:28:39,-20.5167,57.5167,79.18,78,40,6.91
489,Coruripe,BR,2022-01-30 00:28:40,-10.1256,-36.1756,77.45,66,100,6.35
490,Nantucket,US,2022-01-30 00:28:41,41.2835,-70.0995,22.08,91,100,37.87
491,Tiznit,MA,2022-01-30 00:24:13,29.5833,-9.5,57.94,29,0,23.62
492,Alyangula,AU,2022-01-30 00:24:08,-13.8483,136.4192,84.07,79,100,9.22
493,Tahlequah,US,2022-01-30 00:28:43,35.9154,-94.97,54.68,25,0,0.0
494,Mumford,GH,2022-01-30 00:28:43,5.2618,-0.759,78.75,90,23,4.34
495,Xinyu,CN,2022-01-30 00:28:44,27.8043,114.9334,37.51,91,100,1.45
496,Ajdabiya,LY,2022-01-30 00:28:45,30.7554,20.2263,53.69,57,74,21.79
497,Shar,KZ,2022-01-30 00:28:46,49.5886,81.0453,11.97,89,100,18.99
498,Omis,HR,2022-01-30 00:28:47,43.4447,16.6886,44.53,42,42,4.68
499,Merrill,US,2022-01-30 00:25:32,45.1805,-89.6835,22.77,68,100,0.0
500,Palmer,US,2022-01-30 00:28:12,42.1584,-72.3287,15.4,76,100,8.99
501,Fare,PF,2022-01-30 00:28:49,-16.7,-151.0167,80.58,72,30,9.17
502,Romitan,UZ,2022-01-30 00:28:50,39.9343,64.3814,30.15,93,3,4.61
503,Jiaocheng,CN,2022-01-30 00:28:51,24.6774,116.1389,43.0,83,94,5.14
504,Vilyuysk,RU,2022-01-30 00:29:51,63.7553,121.6247,-19.19,99,96,5.17
505,Havelock,US,2022-01-30 00:29:52,34.8791,-76.9013,33.78,57,0,5.99
506,Changping,CN,2022-01-30 00:29:53,40.2186,116.2197,13.64,43,3,2.3
507,Saint-Jean-Port-Joli,CA,2022-01-30 00:29:54,47.2171,-70.2658,9.88,73,100,22.62
508,Faanui,PF,2022-01-30 00:29:54,-16.4833,-151.75,80.64,72,43,9.08
509,Danilov,RU,2022-01-30 00:29:55,58.1908,40.1717,4.24,100,95,3.22
510,Codrington,AU,2022-01-30 00:29:56,-38.2667,141.9667,69.03,82,94,8.21
511,Rio Gallegos,AR,2022-01-30 00:29:51,-51.6226,-69.2181,48.25,87,75,11.5
512,Maryville,US,2022-01-30 00:29:57,35.7565,-83.9705,28.35,47,20,1.99
513,Pangnirtung,CA,2022-01-30 00:29:58,66.1451,-65.7125,-18.98,99,100,2.48
514,Estelle,US,2022-01-30 00:29:58,29.8458,-90.1067,48.0,30,0,3.44
515,Barjora,IN,2022-01-30 00:30:01,23.4333,87.2833,55.26,54,0,5.1
516,Valdivia,CL,2022-01-30 00:28:33,-39.8142,-73.2459,58.08,75,11,4.54
517,Maxixe,MZ,2022-01-30 00:30:03,-23.8597,35.3472,75.9,71,100,7.05
518,Bonavista,CA,2022-01-30 00:30:04,48.6499,-53.1147,35.11,95,100,43.11
519,Luena,AO,2022-01-30 00:30:05,-11.7833,19.9167,62.1,97,100,4.47
520,Kandrian,PG,2022-01-30 00:30:06,-6.2167,149.55,84.9,69,90,10.07
521,Ponta Delgada,PT,2022-01-30 00:30:07,37.7333,-25.6667,58.5,72,75,0.0
522,Akdepe,TM,2022-01-30 00:30:08,42.0551,59.3788,23.09,73,5,5.32
523,Limbazi,LV,2022-01-30 00:30:10,57.5129,24.7194,34.03,99,100,13.27
524,Balikpapan,ID,2022-01-30 00:26:55,-1.2675,116.8289,79.79,94,20,2.3
525,Tonantins,BR,2022-01-30 00:30:11,-2.8731,-67.8022,75.74,95,76,3.11
526,Beisfjord,NO,2022-01-30 00:30:12,68.3751,17.5988,17.65,83,100,8.46
527,Kumluca,TR,2022-01-30 00:30:13,36.3703,30.2869,44.67,69,100,4.65
528,Maple Creek,CA,2022-01-30 00:30:14,49.9168,-109.4848,37.81,69,100,3.44
529,Tura,IN,2022-01-30 00:30:15,25.5198,90.2201,49.48,67,0,2.24
530,Port Macquarie,AU,2022-01-30 00:30:16,-31.4333,152.9167,80.56,62,22,7.18
531,Vilhena,BR,2022-01-30 00:30:16,-12.7406,-60.1458,71.82,94,75,3.44
532,Bandarbeyla,SO,2022-01-30 00:25:43,9.4942,50.8122,75.33,71,100,20.02
533,Guayaramerin,BO,2022-01-30 00:30:18,-10.8368,-65.3614,72.57,99,100,2.28
534,Kokopo,PG,2022-01-30 00:30:18,-4.352,152.2633,80.87,79,100,6.89
535,Luanda,AO,2022-01-30 00:25:40,-8.8368,13.2343,77.97,87,100,6.55
536,Gladstone,AU,2022-01-30 00:30:20,-23.85,151.25,87.78,65,100,10.36
537,Waipawa,NZ,2022-01-30 00:30:20,-41.4122,175.5153,74.03,44,8,11.77
538,Puerto El Triunfo,SV,2022-01-30 00:30:21,13.2833,-88.55,80.76,67,52,6.08
539,Dakar,SN,2022-01-30 00:30:22,14.6937,-17.4441,70.68,78,0,11.5
540,Tezu,IN,2022-01-30 00:28:22,27.9167,96.1667,48.87,51,0,3.62
541,San Cosme Y Damian,PY,2022-01-30 00:30:23,-27.3167,-56.35,84.38,43,53,7.07
542,Beloha,MG,2022-01-30 00:30:24,-25.1667,45.05,71.74,88,13,10.07
543,Kaeo,NZ,2022-01-30 00:30:25,-35.1,173.7833,73.33,66,100,12.64
544,Pizarro,CO,2022-01-30 00:30:26,4.9533,-77.366,75.83,88,100,0.51
545,Roebourne,AU,2022-01-30 00:30:26,-20.7833,117.1333,89.8,45,56,12.66
546,Port Blair,IN,2022-01-30 00:30:27,11.6667,92.75,75.24,83,75,0.0
547,Jurm,AF,2022-01-30 00:30:28,36.8648,70.8342,26.89,53,100,6.08
548,Ambilobe,MG,2022-01-30 00:31:28,-13.2,49.05,74.26,92,99,1.57
549,Imbituba,BR,2022-01-30 00:27:57,-28.24,-48.6703,71.82,84,98,6.04
550,Salalah,OM,2022-01-30 00:31:30,17.0151,54.0924,68.09,73,0,4.61
551,Sing Buri,TH,2022-01-30 00:31:30,14.85,100.2333,77.0,61,10,2.89
552,Victor Harbor,AU,2022-01-30 00:31:31,-35.5667,138.6167,78.46,72,4,8.7
553,Ormara,PK,2022-01-30 00:31:32,25.2088,64.6357,69.87,76,0,7.58
554,Kishi,NG,2022-01-30 00:31:33,9.0833,3.85,72.79,19,64,5.01
555,Lucknow,IN,2022-01-30 00:31:33,26.85,80.9167,48.18,93,0,4.61
556,Mount Gambier,AU,2022-01-30 00:31:34,-37.8333,140.7667,69.71,73,100,9.22
